Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country,Source
96001733,3,3,,2486.4609 ft sqr,New apartment,"485,000",dominican-republic,properstar.com
96001705,3,3,,2820.1418 ft sqr,New apartment,"855,000",dominican-republic,properstar.com
96001704,2,2,,1442.3626 ft sqr,New apartment,"340,000",dominican-republic,properstar.com
96001696,1,1,,699.6535 ft sqr,New apartment,"187,000",dominican-republic,properstar.com
96001670,1,1,,742.7090999999999 ft sqr,New apartment,"192,500",dominican-republic,properstar.com
96001640,1,1,,667.3618 ft sqr,New apartment,"173,500",dominican-republic,properstar.com
96001622,1,1,,807.2925 ft sqr,New apartment,"255,875",dominican-republic,properstar.com
96001460,2,2,,2486.4609 ft sqr,New apartment,"540,000",dominican-republic,properstar.com
96000307,3,3,,3369.1007 ft sqr,House,"675,000",dominican-republic,properstar.com
96000304,,2,,1506.946 ft sqr,House,"145,000",dominican-republic,properstar.com
96000232,,1,,548.9589 ft sqr,Apartment,"68,200",dominican-republic,properstar.com
95372574,2,2,,,Building,"365,000",dominican-republic,properstar.com
96000119,4,4,,4348.6156 ft sqr,Penthouse,"499,000",dominican-republic,properstar.com
96000109,,2,,1388.5430999999999 ft sqr,New apartment,"219,630",dominican-republic,properstar.com
96000098,,3,,2034.3771 ft sqr,New apartment,"295,000",dominican-republic,properstar.com
95731253,,2,,,Apartment,"220,000",dominican-republic,properstar.com
95704947,,3,,,Penthouse,"450,000",dominican-republic,properstar.com
95704882,,2,,,Apartment,"409,000",dominican-republic,properstar.com
95732248,,,,473.61159999999995 ft sqr,Commercial ground,"65,000",dominican-republic,properstar.com
95732284,,,,,Commercial ground,"55,000",dominican-republic,properstar.com
95732288,,2,,,Penthouse,"225,000",dominican-republic,properstar.com
95732308,,,,,,"1,886,250",dominican-republic,properstar.com
95732490,,1,,1065.6261 ft sqr,Shop,"170,000",dominican-republic,properstar.com
95732354,,3,,6458.34 ft sqr,Property,"275,000",dominican-republic,properstar.com
95732809,,,,,,"32,500",dominican-republic,properstar.com
95999453,3,3,,3229.17 ft sqr,Villa,"395,349",dominican-republic,properstar.com
95999564,,,,8826.398 ft sqr,Restaurant,"549,900",dominican-republic,properstar.com
96000003,2,2,,,Villa,"178,850",dominican-republic,properstar.com
95999660,,1,,807.2925 ft sqr,New apartment,"135,500",dominican-republic,properstar.com
95999594,3,2,,1668.4044999999999 ft sqr,Apartment,"387,500",dominican-republic,properstar.com
95999563,4,6,,5920.1449999999995 ft sqr,House,"1,050,000",dominican-republic,properstar.com
95999437,3,3,,,Villa,"225,000",dominican-republic,properstar.com
95999423,2,2,,,House,"175,000",dominican-republic,properstar.com
85890685,,,,,,"369,180",dominican-republic,properstar.com
95999412,2,2,,,House,"163,500",dominican-republic,properstar.com
95999391,2,2,,,House,"164,500",dominican-republic,properstar.com
91948736,3,4,,2238.8912 ft sqr,Penthouse,"269,000",dominican-republic,properstar.com
95989189,,2,,,New apartment,"145,000",dominican-republic,properstar.com
95908778,,2,,,House,"242,350",dominican-republic,properstar.com
95989071,,3,,,House,"397,000",dominican-republic,properstar.com
95989057,,2,,,New apartment,"340,000",dominican-republic,properstar.com
95972404,,2,,,Villa,"240,000",dominican-republic,properstar.com
95972443,,3,,,House,"197,000",dominican-republic,properstar.com
95989056,,3,,,New apartment,"100,560",dominican-republic,properstar.com
95989198,,2,,,New apartment,"120,186",dominican-republic,properstar.com
95972442,,2,,,Villa,"205,000",dominican-republic,properstar.com
95972441,,,,,New apartment,"98,000",dominican-republic,properstar.com
95908773,,3,,2055.9049 ft sqr,House,"327,500",dominican-republic,properstar.com
95908746,,4,,,House,"420,000",dominican-republic,properstar.com
95972388,,,,,New apartment,"135,000",dominican-republic,properstar.com
95989078,,3,,,New apartment,"229,000",dominican-republic,properstar.com
95989077,,2,,,New apartment,"222,513",dominican-republic,properstar.com
95908744,,3,,,Villa,"350,000",dominican-republic,properstar.com
95908743,,1,,753.473 ft sqr,New apartment,"140,000",dominican-republic,properstar.com
95989193,,3,,,Apartment,"245,000",dominican-republic,properstar.com
95370333,,1,,387.5004 ft sqr,Apartment,"96,750",dominican-republic,properstar.com
95370061,,2,,,House with flats,"132,000",dominican-republic,properstar.com
94668496,1,2,,688.8896 ft sqr,New apartment,"155,500",dominican-republic,properstar.com
93742557,,1,,1087.1539 ft sqr,Commercial premises,"277,000",dominican-republic,properstar.com
95991535,2,2,,,House,"162,500",dominican-republic,properstar.com
95990805,1,1,,1506.946 ft sqr,New apartment,"210,000",dominican-republic,properstar.com
95990696,1,1,,947.2231999999999 ft sqr,New apartment,"165,000",dominican-republic,properstar.com
95990649,1,1,,753.473 ft sqr,New apartment,"155,000",dominican-republic,properstar.com
95940985,2,2,,,Furnished apartment,"245,000",dominican-republic,properstar.com
95990608,1,1,,753.473 ft sqr,New apartment,"140,000",dominican-republic,properstar.com
95988976,3,3,,3229.17 ft sqr,House,"407,000",dominican-republic,properstar.com
95988948,3,3,,2626.3916 ft sqr,Penthouse,"260,000",dominican-republic,properstar.com
95988768,3,2,,1679.1684 ft sqr,New apartment,"210,000",dominican-republic,properstar.com
95988762,3,2,,2303.4746 ft sqr,New apartment,"385,000",dominican-republic,properstar.com
95988733,,2,,914.9314999999999 ft sqr,Apartment,"210,000",dominican-republic,properstar.com
95988746,,1,,462.8477 ft sqr,Apartment,"75,000",dominican-republic,properstar.com
95341073,2,2,,,New apartment,"91,524",dominican-republic,properstar.com
95341066,1,1,,592.0145 ft sqr,New apartment,"58,795",dominican-republic,properstar.com
95339193,,,,,,"40,000,000",dominican-republic,properstar.com
93741130,2,2,,,New apartment,"230,000",dominican-republic,properstar.com
95206251,4,4,,4111.8098 ft sqr,House,"712,000",dominican-republic,properstar.com
95338808,,2,,1194.7929 ft sqr,Villa,"125,000",dominican-republic,properstar.com
95978721,2,2,,1237.8485 ft sqr,Furnished apartment,"309,000",dominican-republic,properstar.com
95972110,1,1,,484.3755 ft sqr,Building,"95,000",dominican-republic,properstar.com
95971793,1,1,,753.473 ft sqr,Apartment,"149,150",dominican-republic,properstar.com
95971574,,1,,1065.6261 ft sqr,Apartment,"194,559",dominican-republic,properstar.com
95971611,,1,,419.7921 ft sqr,Apartment,"97,449",dominican-republic,properstar.com
95971598,,2,,850.3480999999999 ft sqr,Apartment,"197,500",dominican-republic,properstar.com
95971592,,2,,1334.7236 ft sqr,Apartment,"296,281",dominican-republic,properstar.com
95971591,,1,,581.2506 ft sqr,Apartment,"141,000",dominican-republic,properstar.com
95788304,,2,,1474.6543 ft sqr,Apartment,"126,000",dominican-republic,properstar.com
95320105,1,1,,365.9726 ft sqr,Building,"150,000",dominican-republic,properstar.com
95942660,2,2,,15629.182799999999 ft sqr,New apartment,"340,000",dominican-republic,properstar.com
95969828,2,2,,1485.4181999999998 ft sqr,New apartment,"255,000",dominican-republic,properstar.com
95969612,,,,6243.062 ft sqr,Building land,"98,600",dominican-republic,properstar.com
95969471,2,2,,1345.4875 ft sqr,Apartment,"190,000",dominican-republic,properstar.com
95319092,1,1,,785.7647 ft sqr,Furnished apartment,"250,000",dominican-republic,properstar.com
95969251,3,2,,1431.5987 ft sqr,House,"177,000",dominican-republic,properstar.com
95948037,1,1,,710.4173999999999 ft sqr,Apartment,"145,900",dominican-republic,properstar.com
95946723,1,1,,839.5842 ft sqr,Apartment,"130,000",dominican-republic,properstar.com
95942953,1,2,,710.4173999999999 ft sqr,Apartment,"184,421",dominican-republic,properstar.com
95942858,3,2,,1076.3899999999999 ft sqr,Apartment,"115,000",dominican-republic,properstar.com
95942709,2,3,,1291.668 ft sqr,Apartment,"306,918",dominican-republic,properstar.com
95942365,3,3,,2604.8638 ft sqr,House,"563,900",dominican-republic,properstar.com
95942291,3,4,,4090.2819999999997 ft sqr,House,"650,000",dominican-republic,properstar.com
95048277,3,3,,,Villa,"799,000",dominican-republic,properstar.com
95941579,3,3,,,Villa,"575,000",dominican-republic,properstar.com
95941473,,3,,1474.6543 ft sqr,Apartment,"365,000",dominican-republic,properstar.com
95941461,,2,,1216.3207 ft sqr,House,"189,490",dominican-republic,properstar.com
95941457,,2,,1786.8074 ft sqr,Apartment,"320,000",dominican-republic,properstar.com
95941478,,2,,1334.7236 ft sqr,House,"213,710",dominican-republic,properstar.com
95941477,,1,,592.0145 ft sqr,Apartment,"155,000",dominican-republic,properstar.com
95941476,,5,,4951.394 ft sqr,House,"950,000",dominican-republic,properstar.com
95941475,,2,,1700.6961999999999 ft sqr,Apartment,"590,000",dominican-republic,properstar.com
95941462,,2,,1130.2095 ft sqr,Apartment,"225,000",dominican-republic,properstar.com
92977120,,2,,1291.668 ft sqr,Apartment,"335,000",dominican-republic,properstar.com
95941013,1,1,,635.0701 ft sqr,Apartment,"118,000",dominican-republic,properstar.com
79563150,3,2,,1033.3344 ft sqr,Adjacent house,"185,000",dominican-republic,properstar.com
95940998,3,4,,3390.6285 ft sqr,New house,"345,000",dominican-republic,properstar.com
95656094,2,2,,1259.3763 ft sqr,New apartment,"158,000",dominican-republic,properstar.com
95204585,,,,1740953.186 ft sqr,Industrial / commercial plot,"8,087,000",dominican-republic,properstar.com
95940945,2,1,,731.9452 ft sqr,New apartment,"129,500",dominican-republic,properstar.com
95940944,3,3,,2690.975 ft sqr,Apartment,"1,250,000",dominican-republic,properstar.com
95940172,13,16,,21527.8 ft sqr,Villa,"6,900,000",dominican-republic,properstar.com
95940067,4,2,,2690.975 ft sqr,Villa,"225,000",dominican-republic,properstar.com
95940061,4,2,,2690.975 ft sqr,Villa,"225,000",dominican-republic,properstar.com
95940058,4,2,,2690.975 ft sqr,Villa,"225,000",dominican-republic,properstar.com
95939890,5,3,,11431.2618 ft sqr,Villa,"3,900,000",dominican-republic,properstar.com
95906123,28,28,,19213.5615 ft sqr,Commercial building,"1,850,000",dominican-republic,properstar.com
95939732,3,2,,2163.5439 ft sqr,Villa,"360,000",dominican-republic,properstar.com
95939730,8,7,,10763.9 ft sqr,Villa,"2,650,000",dominican-republic,properstar.com
95917125,2,2,,,New apartment,"329,500",dominican-republic,properstar.com
95916890,1,1,,,New apartment,"161,150",dominican-republic,properstar.com
95916446,2,2,,861.112 ft sqr,New apartment,"215,000",dominican-republic,properstar.com
95916431,2,2,,861.112 ft sqr,New apartment,"195,000",dominican-republic,properstar.com
95915084,2,2,,1205.5567999999998 ft sqr,New apartment,"187,975",dominican-republic,properstar.com
95915013,2,2,,1205.5567999999998 ft sqr,New apartment,"184,800",dominican-republic,properstar.com
95914980,2,2,,1119.4456 ft sqr,New apartment,"174,600",dominican-republic,properstar.com
95914331,2,2,,1119.4456 ft sqr,New apartment,"171,600",dominican-republic,properstar.com
95908795,1,1,,645.834 ft sqr,Apartment,"122,500",dominican-republic,properstar.com
95908710,1,1,,398.2643 ft sqr,Apartment,"98,750",dominican-republic,properstar.com
95907664,3,2,,1270.1402 ft sqr,New house,"219,500",dominican-republic,properstar.com
83767579,1,1,,731.9452 ft sqr,Apartment,"174,635",dominican-republic,properstar.com
84830856,1,1,,,New apartment,"172,810",dominican-republic,properstar.com
95907606,12,16,,19375.02 ft sqr,Villa,"6,900,000",dominican-republic,properstar.com
87739951,,4,,43.0556 ft sqr,House,"2,500,000",dominican-republic,properstar.com
94007761,,2,,1291.668 ft sqr,Apartment,"330,000",dominican-republic,properstar.com
95907461,1,1,,548.9589 ft sqr,Apartment,"68,200",dominican-republic,properstar.com
95907294,1,1,,484.3755 ft sqr,Apartment,"70,000",dominican-republic,properstar.com
95906970,1,1,,592.0145 ft sqr,Furnished apartment,"125,000",dominican-republic,properstar.com
95906097,3,2,,1797.5712999999998 ft sqr,Villa,"290,000",dominican-republic,properstar.com
95284502,,1,,10.7639 ft sqr,Apartment,"670,000",dominican-republic,properstar.com
95884404,3,2,,1377.7792 ft sqr,House,"140,000",dominican-republic,properstar.com
95883745,2,2,,839.5842 ft sqr,House,"85,000",dominican-republic,properstar.com
95883000,2,1,,645.834 ft sqr,House,"80,000",dominican-republic,properstar.com
95881077,3,2,,3067.7115 ft sqr,Villa,"230,000",dominican-republic,properstar.com
95881064,2,1,,,Furnished apartment,"160,000",dominican-republic,properstar.com
95878922,3,3,,1270.1402 ft sqr,New apartment,"263,875",dominican-republic,properstar.com
95878921,1,1,,753.473 ft sqr,New apartment,"156,150",dominican-republic,properstar.com
95878920,2,2,,1076.3899999999999 ft sqr,New apartment,"222,650",dominican-republic,properstar.com
95878919,3,3,,4090.2819999999997 ft sqr,Furnished house,"650,000",dominican-republic,properstar.com
95878918,1,1,,1108.6816999999999 ft sqr,New apartment,"176,150",dominican-republic,properstar.com
95878899,1,1,,753.473 ft sqr,New apartment,"141,650",dominican-republic,properstar.com
95878872,2,2,,1076.3899999999999 ft sqr,New apartment,"202,700",dominican-republic,properstar.com
95878825,2,2,,1399.307 ft sqr,New apartment,"242,200",dominican-republic,properstar.com
95878035,3,3,,3993.4069 ft sqr,Semi-detached house,"798,000",dominican-republic,properstar.com
95878125,1,2,,592.0145 ft sqr,New apartment,"117,000",dominican-republic,properstar.com
95878054,2,2,,828.8203 ft sqr,New apartment,"145,000",dominican-republic,properstar.com
95877791,3,3,,,Villa,"499,000",dominican-republic,properstar.com
95877790,3,3,,,Villa,"543,000",dominican-republic,properstar.com
95877783,2,2,,,Apartment,"320,000",dominican-republic,properstar.com
89094112,,3,,2152.7799999999997 ft sqr,Office,"600,000",dominican-republic,properstar.com
93912567,,3,,1829.8629999999998 ft sqr,Apartment,"500,000",dominican-republic,properstar.com
91147312,,,,,,"195,000",dominican-republic,properstar.com
95877344,2,2,,1345.4875 ft sqr,Furnished apartment,"249,000",dominican-republic,properstar.com
95876388,3,3,,,Coeval villa,"489,000",dominican-republic,properstar.com
95877302,1,1,,925.6954 ft sqr,New apartment,"139,000",dominican-republic,properstar.com
95877253,1,1,,893.4037 ft sqr,Apartment,"199,000",dominican-republic,properstar.com
95254182,2,2,,1528.4738 ft sqr,New apartment,"365,000",dominican-republic,properstar.com
95877250,3,3,,2497.2248 ft sqr,Villa,"303,375",dominican-republic,properstar.com
95877236,3,3,,2152.7799999999997 ft sqr,Villa,"273,000",dominican-republic,properstar.com
95877155,3,3,,2023.6132 ft sqr,Villa,"230,350",dominican-republic,properstar.com
95877033,1,1,,699.6535 ft sqr,Apartment,"185,900",dominican-republic,properstar.com
95877029,3,3,,,New apartment,"226,442",dominican-republic,properstar.com
95876955,2,1,,,New apartment,"175,000",dominican-republic,properstar.com
95876943,3,3,,2486.4609 ft sqr,New apartment,"485,000",dominican-republic,properstar.com
95876886,3,3,,2820.1418 ft sqr,New apartment,"855,000",dominican-republic,properstar.com
95876887,1,1,,,New apartment,"132,500",dominican-republic,properstar.com
95876885,1,1,,,New apartment,"130,900",dominican-republic,properstar.com
95876855,2,2,,1442.3626 ft sqr,New apartment,"340,000",dominican-republic,properstar.com
95876833,1,1,,699.6535 ft sqr,New apartment,"187,000",dominican-republic,properstar.com
95876733,1,1,,742.7090999999999 ft sqr,New apartment,"192,500",dominican-republic,properstar.com
95876549,1,1,,667.3618 ft sqr,New apartment,"173,500",dominican-republic,properstar.com
95876547,1,1,,807.2925 ft sqr,New apartment,"255,875",dominican-republic,properstar.com
95876545,2,2,,2486.4609 ft sqr,New apartment,"540,000",dominican-republic,properstar.com
95261222,,,,,Plot,"95,700",dominican-republic,properstar.com
95261221,,2,,861.112 ft sqr,Villa,"105,000",dominican-republic,properstar.com
95260401,,3,,2034.3771 ft sqr,Detached house,"327,500",dominican-republic,properstar.com
95260380,3,3,,,Investment property,"450,000",dominican-republic,properstar.com
95260269,3,3,,1776.0435 ft sqr,Investment property,"386,750",dominican-republic,properstar.com
95260114,,3,,2098.9605 ft sqr,House with flats,"289,000",dominican-republic,properstar.com
93741132,3,3,,1410.0709 ft sqr,Penthouse,"363,500",dominican-republic,properstar.com
95686299,,,,2734030.6 ft sqr,Plot of land,"27,940,000",dominican-republic,properstar.com
95552502,1,1,,1506.946 ft sqr,New apartment,"210,000",dominican-republic,properstar.com
95551932,1,1,,947.2231999999999 ft sqr,New apartment,"165,000",dominican-republic,properstar.com
95686300,,,,3444448.0 ft sqr,Plot of land,"35,200,000",dominican-republic,properstar.com
95686301,,,,7319452.0 ft sqr,Plot of land,"67,100,000",dominican-republic,properstar.com
95844568,,,,,Office,"330,000",dominican-republic,properstar.com
95847894,1,1,,1797.5712999999998 ft sqr,New apartment,"289,750",dominican-republic,properstar.com
95847893,1,1,,1732.9878999999999 ft sqr,New apartment,"284,250",dominican-republic,properstar.com
95847892,1,1,,2228.1273 ft sqr,New apartment,"302,250",dominican-republic,properstar.com
95847825,1,1,,1033.3344 ft sqr,New apartment,"213,750",dominican-republic,properstar.com
95847824,1,1,,1776.0435 ft sqr,New apartment,"288,250",dominican-republic,properstar.com
95847823,1,1,,1011.8066 ft sqr,New apartment,"198,750",dominican-republic,properstar.com
95847822,1,1,,1399.307 ft sqr,New apartment,"272,750",dominican-republic,properstar.com
95847821,1,1,,1356.2513999999999 ft sqr,New apartment,"235,500",dominican-republic,properstar.com
95847820,,,,,,"56,600",dominican-republic,properstar.com
95847819,3,2,,1270.1402 ft sqr,House,"208,000",dominican-republic,properstar.com
95847818,3,2,,1270.1402 ft sqr,House,"209,250",dominican-republic,properstar.com
95847020,2,2,,861.112 ft sqr,New apartment,"110,476",dominican-republic,properstar.com
95844351,,1,,,Apartment,"166,000",dominican-republic,properstar.com
95844350,,1,,,Apartment,"243,272",dominican-republic,properstar.com
95825915,1,,,1248.6124 ft sqr,Detached house,"335,000",dominican-republic,properstar.com
95844352,,3,,,Apartment,"291,000",dominican-republic,properstar.com
95846856,,1,,548.9589 ft sqr,Apartment,"135,187",dominican-republic,properstar.com
95846877,,1,,2690.975 ft sqr,House,"127,507",dominican-republic,properstar.com
95846835,,1,,462.8477 ft sqr,Apartment,"136,000",dominican-republic,properstar.com
94689308,1,1,,,Furnished apartment,"227,000",dominican-republic,properstar.com
95788764,,2,,1065.6261 ft sqr,Apartment,"110,000",dominican-republic,properstar.com
95846734,5,3,,3928.8235 ft sqr,Furnished house,"330,000",dominican-republic,properstar.com
95846683,3,3,,2486.4609 ft sqr,New apartment,"485,000",dominican-republic,properstar.com
