Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country
l_158578515,2 Beds,2 Baths,,"('96 Sqft', ' sqft')",Condominium,"265,000 ",Costa Rica
l_156689461,3 Beds,3 Baths,,"('2,275 Sqft', ' sqft')",Residential,"695,000 ",Costa Rica
l_158163554,1 Bed,1 Bath,,"('1,033.34 Sqft', ' sqft')",Condominium,"360,000 ",Costa Rica
l_158117053,,,,,Residential,"199,000 ",Costa Rica
l_156434932,2 Beds,2 Baths,,"('2,235 Sqft', ' sqft')",Condominium,"565,000 ",Costa Rica
l_155306334,2 Beds,2 Baths,,"('871.88 Sqft', ' sqft')",Residential,"149,500 ",Costa Rica
l_158161700,8 Beds,7 Baths,0.544 ac Lot Size,"('5,812.51 Sqft', ' sqft')",Residential,"2,795,000 ",Costa Rica
l_137445829,4 Beds,4 Baths,,"('3,200 Sqft', ' sqft')",Residential,"1,995,000  295",Costa Rica
l_154740956,4 Beds,3 Baths,0.04 ac Lot Size,"('3,229.17 Sqft', ' sqft')",Residential,"410,000 ",Costa Rica
l_157030048,3 Beds,3 Baths,0.088 ac Lot Size,"('2,368.06 Sqft', ' sqft')",Residential,"495,000 ",Costa Rica
l_159856031,3 Beds,2 Baths,163.6 ac Lot Size,"('1,420.84 Sqft', ' sqft')",Condominium,"290,000 ",Costa Rica
l_158225801,,,0.2 ac Lot Size,,Residential,"385,000 ",Costa Rica
l_159895193,4 Beds,4 Baths,0.363 ac Lot Size,"('4,499.31 Sqft', ' sqft')",Residential,"2,795,000 ",Costa Rica
l_159148139,,,,,Residential,"221,000 ",Costa Rica
l_156110616,,,,,Residential,"6,900,000 ",Costa Rica
l_157378523,2 Beds,3 Baths,1.263 ac Lot Size,"('1,883.68 Sqft', ' sqft')",Residential,"399,990 ",Costa Rica
l_156572792,3 Beds,2 Baths,0.087 ac Lot Size,"('1,560.77 Sqft', ' sqft')",Residential,"225,000 ",Costa Rica
l_160148846,3 Beds,2 Baths,,"('1,442.36 Sqft', ' sqft')",Residential,"314,000 ",Costa Rica
l_154754232,,,1.25 ac Lot Size,,Residential,"699,000 ",Costa Rica
l_157029967,3 Beds,3 Baths,,"('3,475 Sqft', ' sqft')",Residential,"895,000 ",Costa Rica
l_160373865,3 Beds,3 Baths,567 ac Lot Size,"('6,103.14 Sqft', ' sqft')",Recreational,"285,000 ",Costa Rica
l_157378510,4 Beds,3 Baths,,"('2,325 Sqft', ' sqft')",Residential,"699,990 ",Costa Rica
l_157290236,,,22.4 ac Lot Size,,Lots and Land,"147,000  50",Costa Rica
l_156122637,3 Beds,3 Baths,,,Residential,"315,000 ",Costa Rica
l_139103362,2 Beds,3 Baths,,"('1,695 Sqft', ' sqft')",Condominium,"639,000 ",Costa Rica
l_141993246,3 Beds,2 Baths,0.064 ac Lot Size,"('1,100 Sqft', ' sqft')",Residential,"280,000 ",Costa Rica
l_154405195,3 Beds,3 Baths,,"('1,700.7 Sqft', ' sqft')",Condominium,"295,000 ",Costa Rica
l_156219782,3 Beds,2 Baths,,"('1,828 Sqft', ' sqft')",Residential,"339,000 ",Costa Rica
l_160743381,6 Beds,6 Baths,0.479 ac Lot Size,"('9,000 Sqft', ' sqft')",Residential,"3,599,000 ",Costa Rica
l_154740127,4 Beds,4 Baths,1.885 ac Lot Size,"('3,444.45 Sqft', ' sqft')",Residential,"2,050,000 ",Costa Rica
l_136936812,4 Beds,4 Baths,,"('4,843.76 Sqft', ' sqft')",Residential,"1,100,000 ",Costa Rica
l_158290793,6 Beds,6 Baths,0.5 ac Lot Size,"('6,189 Sqft', ' sqft')",Residential,"2,500,000 ",Costa Rica
l_155531708,5 Beds,3 Baths,0.395 ac Lot Size,"('3,767.37 Sqft', ' sqft')",Residential,"995,003 ",Costa Rica
l_127995685,7 Beds,6 Baths,110 ac Lot Size,"('5,920 Sqft', ' sqft')",Residential,"1,200,000  450",Costa Rica
l_116373887,,,0.172 ac Lot Size,,Lots and Land,"90,000 ",Costa Rica
l_152763859,4 Beds,3 Baths,0.124 ac Lot Size,"('1,410.07 Sqft', ' sqft')",Residential,"550,000 ",Costa Rica
l_153973379,,,,,Residential,"1,350,000 ",Costa Rica
l_157280700,4 Beds,4 Baths,0.497 ac Lot Size,"('7,588 Sqft', ' sqft')",Residential,"2,688,000 ",Costa Rica
l_158850673,4 Beds,4 Baths,,"('4,414 Sqft', ' sqft')",Residential,"1,095,000 ",Costa Rica
l_144492972,4 Beds,3 Baths,0.086 ac Lot Size,"('3,444.45 Sqft', ' sqft')",Residential,"720,000 ",Costa Rica
l_143971005,2 Beds,2 Baths,,"('980 Sqft', ' sqft')",Residential,"289,000 ",Costa Rica
l_142701359,,,,,Residential,"1,595,000 ",Costa Rica
l_155254206,3 Beds,2 Baths,,"('3,767.37 Sqft', ' sqft')",Residential,"249,000 ",Costa Rica
l_155975769,4 Beds,3 Baths,1.236 ac Lot Size,"('5,500 Sqft', ' sqft')",Residential,"1,750,000  200",Costa Rica
l_159659687,4 Beds,4 Baths,0.64 ac Lot Size,"('4,252 Sqft', ' sqft')",Residential,"1,100,000 ",Costa Rica
l_157467987,5 Beds,4 Baths,3.5 ac Lot Size,,Residential,"600,000  100",Costa Rica
l_159856010,3 Beds,2 Baths,0.577 ac Lot Size,"('3,003.13 Sqft', ' sqft')",Residential,"399,000 ",Costa Rica
l_157940281,,,0.021 ac Lot Size,,Condominium,"398,000 ",Costa Rica
l_161264358,3 Beds,2 Baths,0.072 ac Lot Size,"('1,829.86 Sqft', ' sqft')",Residential,"165,000 ",Costa Rica
l_158296300,2 Beds,3 Baths,0.103 ac Lot Size,"('1,722.23 Sqft', ' sqft')",Residential,"270,000 ",Costa Rica
l_128405855,5 Beds,5 Baths,1.259 ac Lot Size,"('7,800 Sqft', ' sqft')",Residential,"2,890,000 ",Costa Rica
l_157297010,3 Beds,2 Baths,,"('919 Sqft', ' sqft')",Condominium,"319,000 ",Costa Rica
l_156122711,2 Beds,2 Baths,,,Residential,"225,000 ",Costa Rica
l_156267190,2 Beds,2 Baths,,"('1,839 Sqft', ' sqft')",Condominium,"559,000 ",Costa Rica
l_157373351,6 Beds,3 Baths,1.373 ac Lot Size,"('3,832 Sqft', ' sqft')",Residential,"890,000 ",Costa Rica
l_142678363,1 Bed,1 Bath,0.117 ac Lot Size,"('700 Sqft', ' sqft')",Residential,"149,900 ",Costa Rica
l_154832873,2 Beds,1 Bath,,"('650 Sqft', ' sqft')",Residential,"133,500 ",Costa Rica
l_118779268,3 Beds,3 Baths,,"('4,273.27 Sqft', ' sqft')",Residential,"715,000 ",Costa Rica
l_158467222,4 Beds,3 Baths,,"('2,357 Sqft', ' sqft')",Residential,"799,000  407.3",Costa Rica
l_160653517,4 Beds,4 Baths,,"('4,605 Sqft', ' sqft')",Residential,"1,495,000 ",Costa Rica
l_100210317,3 Beds,3 Baths,,"('1,280 Sqft', ' sqft')",Residential,"251,500 ",Costa Rica
l_144552103,4 Beds,4 Baths,1.236 ac Lot Size,"('4,800 Sqft', ' sqft')",Residential,"2,699,000 ",Costa Rica
l_143101582,5 Beds,5 Baths,,"('5,212 Sqft', ' sqft')",Residential,"4,150,000 ",Costa Rica
l_158801678,5 Beds,3 Baths,2.869 ac Lot Size,"('4,563.9 Sqft', ' sqft')",Residential,"695,000 ",Costa Rica
l_157538159,,,0.371 ac Lot Size,,Lots and Land,"799,000 ",Costa Rica
l_132091549,,,,,Residential,"575,000 ",Costa Rica
l_152767592,,,,"('4,908.34 Sqft', ' sqft')",Residential,"78,500  16.5",Costa Rica
l_145900824,4 Beds,3 Baths,0.534 ac Lot Size,"('2,000 Sqft', ' sqft')",Residential,"985,000 ",Costa Rica
l_144052099,,,1.269 ac Lot Size,,Lots And Land,"790,000 ",Costa Rica
l_155472055,5 Beds,4 Baths,1.483 ac Lot Size,"('5,048 Sqft', ' sqft')",Residential,"875,000 ",Costa Rica
l_156165994,3 Beds,3 Baths,0.096 ac Lot Size,"('1,500 Sqft', ' sqft')",Residential,"795,000 ",Costa Rica
l_157292478,3 Beds,2 Baths,0.25 ac Lot Size,"('2,600 Sqft', ' sqft')",Residential,"695,000 ",Costa Rica
l_159849507,2 Beds,2 Baths,0.157 ac Lot Size,"('1,600 Sqft', ' sqft')",Residential,"389,000 ",Costa Rica
l_154131780,3 Beds,4 Baths,0.241 ac Lot Size,"('1,420.84 Sqft', ' sqft')",Residential,"359,000 ",Costa Rica
l_152772283,4 Beds,4 Baths,0.146 ac Lot Size,"('3,300 Sqft', ' sqft')",Residential,"629,000 ",Costa Rica
l_159948011,2 Beds,2 Baths,,"('3,659.73 Sqft', ' sqft')",Residential,"770,000 ",Costa Rica
l_160250312,5 Beds,5 Baths,0.395 ac Lot Size,"('4,779.18 Sqft', ' sqft')",Residential,"499,990 ",Costa Rica
l_158594915,5 Beds,2 Baths,28.518 ac Lot Size,"('3,229.17 Sqft', ' sqft')",Residential,"299,000 ",Costa Rica
l_159420599,3 Beds,3 Baths,1.863 ac Lot Size,"('4,922 Sqft', ' sqft')",Residential,"1,690,000 ",Costa Rica
l_137788827,2 Beds,2 Baths,,"('936.46 Sqft', ' sqft')",Condominium,"275,000 ",Costa Rica
l_142124599,4 Beds,4 Baths,0.273 ac Lot Size,"('2,045 Sqft', ' sqft')",Residential,"1,099,000  226",Costa Rica
l_158466278,3 Beds,3 Baths,,"('2,717 Sqft', ' sqft')",Condominium,"1,150,000 ",Costa Rica
l_123823856,3 Beds,3 Baths,0.25 ac Lot Size,"('2,851 Sqft', ' sqft')",Residential,"425,000 ",Costa Rica
l_154406456,4 Beds,4 Baths,1.25 ac Lot Size,"('3,207 Sqft', ' sqft')",Residential,"1,290,000 ",Costa Rica
l_157287315,3 Beds,3 Baths,,,Residential,"749,000 ",Costa Rica
l_138688607,5 Beds,5 Baths,1.245 ac Lot Size,,Residential,"1,595,000 ",Costa Rica
l_161323309,4 Beds,3 Baths,0.282 ac Lot Size,"('3,552.09 Sqft', ' sqft')",Condominium,"420,000 ",Costa Rica
l_161333288,,,,,Residential,"350,000 ",Costa Rica
l_161310365,16 Beds,7 Baths,3.21 ac Lot Size,"('6,200 Sqft', ' sqft')",Multifamily,"2,200,000 ",Costa Rica
l_161333151,5 Beds,5 Baths,1.101 ac Lot Size,,Residential,"4,720,000 ",Costa Rica
l_161311687,6 Beds,5 Baths,,,Residential,"2,700,000 ",Costa Rica
l_161333524,2 Beds,1 Bath,,"('527.43 Sqft', ' sqft')",Residential,"150,000 ",Costa Rica
l_161332777,3 Beds,2 Baths,3.6 ac Lot Size,,Residential,"415,000 ",Costa Rica
l_161313771,,,2.79 ac Lot Size,,Lots and Land,"425,000 ",Costa Rica
l_161333528,3 Beds,3 Baths,1.52 ac Lot Size,"('2,368 Sqft', ' sqft')",Residential,"1,300,000 ",Costa Rica
l_161334124,3 Beds,2 Baths,0.076 ac Lot Size,"('151 Sqft', ' sqft')",Residential,0.000000 ,Costa Rica
l_161310255,,,2.2 ac Lot Size,,Lots and Land,"349,000 ",Costa Rica
l_161334166,1 Bed,3 Baths,,"('105.77 Sqft', ' sqft')",Residential,"299,000 ",Costa Rica
l_161333689,4 Beds,3 Baths,,"('3,498.27 Sqft', ' sqft')",Residential,"480,000 ",Costa Rica
l_161310182,3 Beds,3 Baths,,"('4,380.91 Sqft', ' sqft')",Residential,"485,000 ",Costa Rica
l_161311652,,,125 ac Lot Size,"('13,454,887.87 Sqft', ' sqft')",Lots and Land,"2,800,000,000 ",Costa Rica
l_161309873,,,103.784 ac Lot Size,,Lots and Land,"685,000 ",Costa Rica
l_161311686,3 Beds,2 Baths,0.092 ac Lot Size,"('1,776.05 Sqft', ' sqft')",Residential,"280,000 ",Costa Rica
l_161310245,,,1.31 ac Lot Size,,Lots and Land,"319,000 ",Costa Rica
l_161310377,5 Beds,4 Baths,2.47 ac Lot Size,"('4,000 Sqft', ' sqft')",Multifamily,"849,000 ",Costa Rica
l_161333141,6 Beds,6 Baths,0.067 ac Lot Size,,Residential,"247,500 ",Costa Rica
l_161311685,,,,,Residential,"44,000 ",Costa Rica
l_161334125,3 Beds,2 Baths,0.074 ac Lot Size,"('1,625.35 Sqft', ' sqft')",Residential,0.000000 ,Costa Rica
l_161333139,2 Beds,,0.697 ac Lot Size,,Residential,"255,000 ",Costa Rica
l_161333559,,,,"('10,763.91 Sqft', ' sqft')",Residential,"88,640 ",Costa Rica
l_161310129,4 Beds,4 Baths,0.6 ac Lot Size,"('3,208 Sqft', ' sqft')",Residential,"965,000 ",Costa Rica
l_161332773,,,0.246 ac Lot Size,,Lots And Land,"230,000 ",Costa Rica
l_161332793,4 Beds,4 Baths,,,Residential,"1,400,000 ",Costa Rica
l_161332799,3 Beds,4 Baths,0.5 ac Lot Size,"('7,000 Sqft', ' sqft')",Residential,"1,299,000 ",Costa Rica
l_161311663,4 Beds,3 Baths,0.42 ac Lot Size,"('3,229.17 Sqft', ' sqft')",Residential,"780,000 ",Costa Rica
l_161323591,,,77 ac Lot Size,,Residential,0.000000 ,Costa Rica
l_161333536,3 Beds,2 Baths,0.11 ac Lot Size,,Residential,"299,500 ",Costa Rica
l_161310145,2 Beds,1 Bath,0.51 ac Lot Size,"('3,014 Sqft', ' sqft')",Residential,"925,000 ",Costa Rica
l_161332261,2 Beds,1 Bath,,"('527.43 Sqft', ' sqft')",Residential,"165,000 ",Costa Rica
l_161311669,,,0.364 ac Lot Size,"('15,844.48 Sqft', ' sqft')",Lots and Land,"29,996 ",Costa Rica
l_161333140,,,1.236 ac Lot Size,,Lots And Land,"220,000 ",Costa Rica
l_161333155,4 Beds,3 Baths,0.111 ac Lot Size,,Residential,"595,000 ",Costa Rica
l_161310136,5 Beds,3 Baths,3.37 ac Lot Size,"('3,498 Sqft', ' sqft')",Residential,"945,000 ",Costa Rica
l_161332750,4 Beds,3 Baths,0.317 ac Lot Size,"('6,458.35 Sqft', ' sqft')",Residential,"795,000 ",Costa Rica
l_161310258,3 Beds,4 Baths,8.68 ac Lot Size,"('5,081 Sqft', ' sqft')",Residential,"1,290,000 ",Costa Rica
l_161334118,3 Beds,1 Bath,,"('1,291.67 Sqft', ' sqft')",Residential,"98,000 ",Costa Rica
l_161333138,,,5.649 ac Lot Size,,Lots And Land,"700,000 ",Costa Rica
l_161333666,10 Beds,10 Baths,0.112 ac Lot Size,"('5,651.05 Sqft', ' sqft')",Residential,"850,000 ",Costa Rica
l_161332802,3 Beds,3 Baths,3.48 ac Lot Size,"('4,500 Sqft', ' sqft')",Residential,"1,349,000 ",Costa Rica
l_161332782,4 Beds,4 Baths,0.19 ac Lot Size,"('48,115 Sqft', ' sqft')",Residential,"1,975,000 ",Costa Rica
l_161311656,,,0.247 ac Lot Size,"('10,763.91 Sqft', ' sqft')",Lots and Land,"125,000 ",Costa Rica
l_161310372,3 Beds,2 Baths,0.076 ac Lot Size,"('3,326.05 Sqft', ' sqft')",Residential,"750,000 ",Costa Rica
l_161332779,6 Beds,6 Baths,0.34 ac Lot Size,"('6,997 Sqft', ' sqft')",Residential,"2,600,000 ",Costa Rica
l_161310123,3 Beds,3 Baths,1.24 ac Lot Size,"('3,897 Sqft', ' sqft')",Residential,"978,000 ",Costa Rica
l_161310250,,,1.5 ac Lot Size,,Lots and Land,"319,000 ",Costa Rica
l_161333675,2 Beds,2 Baths,0.118 ac Lot Size,"('1,345 Sqft', ' sqft')",Residential,"299,000 ",Costa Rica
l_161332753,,,2.471 ac Lot Size,,Lots And Land,"135,000 ",Costa Rica
l_161333150,5 Beds,2 Baths,0.082 ac Lot Size,,Residential,"119,900 ",Costa Rica
l_161310120,3 Beds,3 Baths,97 ac Lot Size,"('1,500 Sqft', ' sqft')",Residential,"980,000 ",Costa Rica
l_161311677,3 Beds,3 Baths,,"('2,798.62 Sqft', ' sqft')",Residential,"1,200,000 ",Costa Rica
l_161333142,4 Beds,3 Baths,3.771 ac Lot Size,,Residential,"649,999 ",Costa Rica
l_107817581,,,169 ac Lot Size,,Lots And Land,"7,000,000 ",Costa Rica
l_158299791,3 Beds,2 Baths,0.053 ac Lot Size,,Condominium,"235,000 ",Costa Rica
l_142145951,11 Beds,11 Baths,9.884 ac Lot Size,"('9,149.32 Sqft', ' sqft')",Residential,"1,260,000 ",Costa Rica
l_151129459,,,3.5 ac Lot Size,,Lots And Land,"190,000 ",Costa Rica
l_160034298,4 Beds,4 Baths,,"('3,950.36 Sqft', ' sqft')",Condominium,"890,000 ",Costa Rica
l_158297442,,,,"('3,767.37 Sqft', ' sqft')",Residential,"339,000 ",Costa Rica
l_135435218,,,0.93 ac Lot Size,,Lots and Land,"695,000 ",Costa Rica
l_140910545,,,,,Lots And Land,"1,260,000 ",Costa Rica
l_146459180,2 Beds,2 Baths,0.231 ac Lot Size,"('1,615 Sqft', ' sqft')",Residential,"429,000 ",Costa Rica
l_141838482,,,,,Lots And Land,"65,000 ",Costa Rica
l_157299444,2 Beds,1 Bath,,"('1,000.18 Sqft', ' sqft')",Residential,"339,000 ",Costa Rica
l_130186765,,,4 ac Lot Size,,Lots And Land,"400,000 ",Costa Rica
l_143539217,5 Beds,2 Baths,,"('1,894.45 Sqft', ' sqft')",Residential,"414,750 ",Costa Rica
l_122782862,3 Beds,2 Baths,0.06 ac Lot Size,"('1,248 Sqft', ' sqft')",Residential,"239,000 ",Costa Rica
l_151837754,4 Beds,3 Baths,,"('52,173.86 Sqft', ' sqft')",Residential,"650,000 ",Costa Rica
l_157297604,,,,,Residential,"110,000 ",Costa Rica
l_147976220,,,,"('1,656,146 Sqft', ' sqft')",Farm and Ranch,"265,000 ",Costa Rica
l_159420477,3 Beds,4 Baths,,"('3,229.17 Sqft', ' sqft')",Residential,"388,000 ",Costa Rica
l_144562728,3 Beds,2 Baths,0.053 ac Lot Size,"('1,776 Sqft', ' sqft')",Residential,"170,000 ",Costa Rica
l_142633241,,,2 ac Lot Size,,Residential,"124,999 ",Costa Rica
l_106238082,,,0.085 ac Lot Size,,Lots And Land,"127,116 ",Costa Rica
l_159421085,2 Beds,2 Baths,0.14 ac Lot Size,"('1,173 Sqft', ' sqft')",Residential,"374,000 ",Costa Rica
l_160078168,,,41.2 ac Lot Size,,Lots and Land,"1,150,000 ",Costa Rica
l_156065861,3 Beds,2 Baths,0.494 ac Lot Size,"('4,166 Sqft', ' sqft')",Residential,"399,000 ",Costa Rica
l_160148821,3 Beds,2 Baths,3.383 ac Lot Size,"('1,668.41 Sqft', ' sqft')",Residential,"460,000 ",Costa Rica
l_151129439,,,0.827 ac Lot Size,,Lots And Land,"199,000 ",Costa Rica
l_155347440,3 Beds,3 Baths,0.051 ac Lot Size,"('2,217 Sqft', ' sqft')",Residential,"1,800,000 ",Costa Rica
l_158293226,,,1.61 ac Lot Size,,Residential,"185,000 ",Costa Rica
l_157295886,,,374 ac Lot Size,,Farm And Agriculture,"1,800,000 ",Costa Rica
l_127655234,3 Beds,2 Baths,0.099 ac Lot Size,"('2,130 Sqft', ' sqft')",Residential,"319,900 ",Costa Rica
l_137493164,4 Beds,4 Baths,,"('5,801.75 Sqft', ' sqft')",Residential,"2,200,000 ",Costa Rica
l_157292016,5 Beds,3 Baths,,"('2,583.34 Sqft', ' sqft')",Residential,"255,000 ",Costa Rica
l_145094201,,,,,Lots And Land,0.000000 ,Costa Rica
l_144899977,6 Beds,6 Baths,3.52 ac Lot Size,"('6,598 Sqft', ' sqft')",Residential,"1,875,000 ",Costa Rica
l_146460360,3 Beds,3 Baths,0.25 ac Lot Size,,Residential,"595,000 ",Costa Rica
l_152467799,,,6.05 ac Lot Size,,Lots And Land,"359,000 ",Costa Rica
l_149903615,4 Beds,4 Baths,5.06 ac Lot Size,"('84,227.6 Sqft', ' sqft')",Residential,"3,250,000 ",Costa Rica
l_151129409,,,15.9 ac Lot Size,,Lots And Land,"1,500,000 ",Costa Rica
l_144084922,1 Bed,3 Baths,,"('1,614.59 Sqft', ' sqft')",Residential,"1,500,000 ",Costa Rica
l_159367865,,,0.41 ac Lot Size,,Lots and Land,"45,000 ",Costa Rica
l_125507893,3 Beds,2 Baths,,,Residential,"155,000 ",Costa Rica
l_145487911,,,2.6 ac Lot Size,,Lots and Land,"170,000 ",Costa Rica
l_158116174,,,2.124 ac Lot Size,,Lots And Land,"150,000 ",Costa Rica
l_157295816,2 Beds,1 Bath,0.24 ac Lot Size,,Residential,"245,000 ",Costa Rica
l_142986812,10 Beds,7 Baths,,"('5,242.02 Sqft', ' sqft')",Residential,"650,000 ",Costa Rica
l_158288333,3 Beds,3 Baths,0.235 ac Lot Size,"('4,843.76 Sqft', ' sqft')",Residential,"850,000 ",Costa Rica
l_140477217,2 Beds,2 Baths,0.041 ac Lot Size,"('1,786.81 Sqft', ' sqft')",Residential,"435,000 ",Costa Rica
l_158287716,,,1.78 ac Lot Size,,Lots And Land,"64,900 ",Costa Rica
l_157286706,6 Beds,5 Baths,2.6 ac Lot Size,"('4,100 Sqft', ' sqft')",Residential,"1,620,000 ",Costa Rica
l_157287763,,,13 ac Lot Size,,Lots And Land,"295,000 ",Costa Rica
l_115512193,5 Beds,3 Baths,2.1 ac Lot Size,"('5,100 Sqft', ' sqft')",Residential,"489,000 ",Costa Rica
l_140435417,4 Beds,3 Baths,1.236 ac Lot Size,"('4,843.76 Sqft', ' sqft')",Residential,"1,980,000  320",Costa Rica
l_158291100,3 Beds,4 Baths,,"('2,260.42 Sqft', ' sqft')",Residential,"212,000 ",Costa Rica
l_160013295,3 Beds,3 Baths,,"('3,000 Sqft', ' sqft')",Residential,"825,000 ",Costa Rica
l_147976981,3 Beds,3 Baths,,"('139 Sqft', ' sqft')",Residential,"120,000  15",Costa Rica
l_155530087,,,1 ac Lot Size,,Lots and Land,"275,000 ",Costa Rica
l_159848358,2 Beds,1 Bath,0.07 ac Lot Size,,Residential,"289,000 ",Costa Rica
l_141441498,2 Beds,2 Baths,8.6 ac Lot Size,"('1,776.05 Sqft', ' sqft')",Residential,"295,000 ",Costa Rica
l_157288003,,,,,Lots And Land,"2,570,000 ",Costa Rica
l_130131840,,,1 ac Lot Size,,Lots And Land,"279,000 ",Costa Rica
l_158291630,2 Beds,3 Baths,,"('2,034.38 Sqft', ' sqft')",Residential,"268,000 ",Costa Rica
l_144561899,7 Beds,5 Baths,0.636 ac Lot Size,"('4,628 Sqft', ' sqft')",Residential,"895,000 ",Costa Rica
l_140743344,4 Beds,4 Baths,17.05 ac Lot Size,"('6,705 Sqft', ' sqft')",Residential,"1,925,000 ",Costa Rica
l_111965511,,,1.86 ac Lot Size,,Lots And Land,"75,500 ",Costa Rica
l_158288435,,,,"('101.5 Sqft', ' sqft')",Residential,"92,000 ",Costa Rica
l_134887715,,,0.532 ac Lot Size,,Lots and Land,"764,000 ",Costa Rica
l_158297814,,,0.145 ac Lot Size,,Lots And Land,"80,000 ",Costa Rica
l_132401930,1 Bed,1 Bath,17.46 ac Lot Size,"('100 Sqft', ' sqft')",Residential,"525,000 ",Costa Rica
l_116197085,,,1.249 ac Lot Size,,Lots and Land,"60,000 ",Costa Rica
l_146270316,,,11.12 ac Lot Size,,Residential,"5,200,000 ",Costa Rica
l_158288644,3 Beds,2 Baths,,"('2,421.88 Sqft', ' sqft')",Condominium,"269,000 ",Costa Rica
l_155800647,,,6 ac Lot Size,,Lots and Land,"245,000 ",Costa Rica
l_156215327,2 Beds,2 Baths,0.021 ac Lot Size,"('925.7 Sqft', ' sqft')",Residential,"182,000 ",Costa Rica
l_158288503,3 Beds,2 Baths,0.042 ac Lot Size,"('1,883.68 Sqft', ' sqft')",Condominium,"235,000 ",Costa Rica
l_158115644,3 Beds,2 Baths,0.072 ac Lot Size,,Residential,"285,000 ",Costa Rica
l_155031951,3 Beds,3 Baths,2.63 ac Lot Size,"('1,400 Sqft', ' sqft')",Residential,"650,000 ",Costa Rica
l_122884029,,,1.205 ac Lot Size,,Lots And Land,"129,000 ",Costa Rica
l_159367977,,,1.553 ac Lot Size,,Lots and Land,"135,000 ",Costa Rica
l_146260824,,,0.14 ac Lot Size,,Lots And Land,"70,000 ",Costa Rica
l_156561460,3 Beds,2 Baths,0.077 ac Lot Size,"('2,045 Sqft', ' sqft')",Residential,"140,000 ",Costa Rica
l_131710214,7 Beds,5 Baths,5.683 ac Lot Size,,Residential,"850,000 ",Costa Rica
l_139551844,,,271.816 ac Lot Size,,Lots And Land,"8,500,000 ",Costa Rica
l_158298023,3 Beds,3 Baths,1.25 ac Lot Size,"('4,273 Sqft', ' sqft')",Residential,"695,000 ",Costa Rica
l_141661304,3 Beds,2 Baths,,"('1,646 Sqft', ' sqft')",Condominium,"349,000 ",Costa Rica
l_141435890,4 Beds,3 Baths,0.494 ac Lot Size,,Residential,"250,000 ",Costa Rica
l_139956958,,,16 ac Lot Size,,Lots And Land,"445,000 ",Costa Rica
l_158291964,3 Beds,2 Baths,0.04 ac Lot Size,"('1,776.05 Sqft', ' sqft')",Residential,0.000000 ,Costa Rica
l_158877669,3 Beds,3 Baths,0.193 ac Lot Size,"('3,282.99 Sqft', ' sqft')",Residential,"699,000 ",Costa Rica
l_157163787,,,100 ac Lot Size,,Farm and Ranch,"650,000 ",Costa Rica
l_143561935,3 Beds,4 Baths,0.124 ac Lot Size,"('4,014.94 Sqft', ' sqft')",Condominium,"540,000 ",Costa Rica
l_120272936,3 Beds,2 Baths,,"('1,636.11 Sqft', ' sqft')",Residential,"379,000 ",Costa Rica
l_44338069,,,284 ac Lot Size,,Farm And Agriculture,"695,000 ",Costa Rica
l_123552151,,,2.685 ac Lot Size,,Lots And Land,"115,000 ",Costa Rica
l_124539559,,,0.353 ac Lot Size,,Lots And Land,"179,000 ",Costa Rica
l_160372536,,,21.53 ac Lot Size,"('937,846.8 Sqft', ' sqft')",Lots and Land,"1,500,000 ",Costa Rica
l_138257208,4 Beds,3 Baths,,"('4,036.47 Sqft', ' sqft')",Residential,"595,000 ",Costa Rica
l_158291337,1 Bed,2 Baths,2.77 ac Lot Size,"('830 Sqft', ' sqft')",Residential,"629,500 ",Costa Rica
l_140436780,3 Beds,2 Baths,0.133 ac Lot Size,"('1,571.53 Sqft', ' sqft')",Residential,"599,900 ",Costa Rica
l_126171647,2 Beds,2 Baths,1 ac Lot Size,,Residential,"265,000 ",Costa Rica
l_109106287,8 Beds,9 Baths,4 ac Lot Size,"('6,243 Sqft', ' sqft')",Residential,"890,000 ",Costa Rica
l_147161453,,,0.01 ac Lot Size,,Lots And Land,"249,000  50",Costa Rica
l_157293269,,,1.56 ac Lot Size,,Lots And Land,"590,000  110",Costa Rica
l_153609713,,,269 ac Lot Size,,Farm and Ranch,"8,699,584 ",Costa Rica
l_160939014,3 Beds,1 Bath,,"('1,599 Sqft', ' sqft')",Condominium,"489,000 ",Costa Rica
l_103631796,,,10 ac Lot Size,,Lots And Land,"115,000 ",Costa Rica
l_141153742,3 Beds,3 Baths,,"('4,004.17 Sqft', ' sqft')",Residential,"520,000 ",Costa Rica
l_153968451,,,388 ac Lot Size,,Lots and Land,"1,099,900 ",Costa Rica
l_160079154,2 Beds,2 Baths,2 ac Lot Size,"('3,000 Sqft', ' sqft')",Residential,"799,000 ",Costa Rica
l_159847263,3 Beds,2 Baths,12 ac Lot Size,"('4,000 Sqft', ' sqft')",Residential,"279,000 ",Costa Rica
l_157295861,,,5.5 ac Lot Size,,Lots And Land,"395,000 ",Costa Rica
l_157904830,,,,"('37,824.38 Sqft', ' sqft')",Lots and Land,"230,000 ",Costa Rica
l_136750157,2 Beds,2 Baths,0.14 ac Lot Size,,Residential,"349,000  50",Costa Rica
l_153939581,3 Beds,3 Baths,7.8 ac Lot Size,,Residential,"2,500,000  400",Costa Rica
l_158288418,2 Beds,1 Bath,0.118 ac Lot Size,"('1,184 Sqft', ' sqft')",Residential,"249,000 ",Costa Rica
