Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country,Source
l_154796053,4 Beds,4 Baths,,"('6,243.07 Sqft', ' sqft')",Residential,"1,700,000 ",Costa Rica,point2homes
l_120900158,3 Beds,4 Baths,2.506 ac Lot Size,,Residential,"690,000 ",Costa Rica,point2homes
l_159856010,3 Beds,2 Baths,0.577 ac Lot Size,"('3,003.13 Sqft', ' sqft')",Residential,"399,000 ",Costa Rica,point2homes
l_160434331,4 Beds,4 Baths,0.137 ac Lot Size,"('4,000 Sqft', ' sqft')",Residential,"799,000 ",Costa Rica,point2homes
l_137108347,3 Beds,2 Baths,,"('979.52 Sqft', ' sqft')",Residential,"226,400 ",Costa Rica,point2homes
l_114420654,1 Bed,1 Bath,,,Residential,"153,200 ",Costa Rica,point2homes
l_158012204,2 Beds,2 Baths,,"('893.4 Sqft', ' sqft')",Residential,"175,000 ",Costa Rica,point2homes
l_161256084,6 Beds,4 Baths,0.291 ac Lot Size,"('3,336 Sqft', ' sqft')",Residential,"425,000 ",Costa Rica,point2homes
l_153888468,5 Beds,5 Baths,0.113 ac Lot Size,"('5,000 Sqft', ' sqft')",Residential,"3,990,000  1.2",Costa Rica,point2homes
l_142630571,3 Beds,3 Baths,,"('1,800 Sqft', ' sqft')",Residential,"450,000 ",Costa Rica,point2homes
l_158721973,3 Beds,2 Baths,0.173 ac Lot Size,"('1,969.8 Sqft', ' sqft')",Residential,"299,000 ",Costa Rica,point2homes
l_158012204,2 Beds,2 Baths,,"('893.4 Sqft', ' sqft')",Residential,"175,000 ",Costa Rica,point2homes
l_159660090,4 Beds,4 Baths,0.577 ac Lot Size,"('5,005 Sqft', ' sqft')",Residential,"1,990,000 ",Costa Rica,point2homes
l_161256084,6 Beds,4 Baths,0.291 ac Lot Size,"('3,336 Sqft', ' sqft')",Residential,"425,000 ",Costa Rica,point2homes
l_153888468,5 Beds,5 Baths,0.113 ac Lot Size,"('5,000 Sqft', ' sqft')",Residential,"3,990,000  1.2",Costa Rica,point2homes
l_142630571,3 Beds,3 Baths,,"('1,800 Sqft', ' sqft')",Residential,"450,000 ",Costa Rica,point2homes
l_147037966,3 Beds,3 Baths,,"('2,169 Sqft', ' sqft')",Residential,"469,000 ",Costa Rica,point2homes
l_158163590,2 Beds,2 Baths,,"('2,379 Sqft', ' sqft')",Residential,0.000000 ,Costa Rica,point2homes
l_152975991,3 Beds,2 Baths,0.235 ac Lot Size,"('2,400 Sqft', ' sqft')",Residential,"710,000 ",Costa Rica,point2homes
l_158286521,,,0.614 ac Lot Size,"('26,737.55 Sqft', ' sqft')",Lots And Land,"199,000 ",Costa Rica,point2homes
l_158719041,2 Beds,2 Baths,,"('807.29 Sqft', ' sqft')",Condominium,"220,000 ",Costa Rica,point2homes
l_154209640,,,,"('745.27 Sqft', ' sqft')",Lots and Land,"1,100,000 ",Costa Rica,point2homes
l_155692249,4 Beds,4 Baths,,"('2,088.2 Sqft', ' sqft')",Residential,"859,000 ",Costa Rica,point2homes
l_158287517,4 Beds,4 Baths,0.133 ac Lot Size,,Residential,"799,000 ",Costa Rica,point2homes
l_160617313,5 Beds,4 Baths,,"('6,000 Sqft', ' sqft')",Residential,"3,659,000 ",Costa Rica,point2homes
l_127386471,1 Bed,1 Bath,,"('430.56 Sqft', ' sqft')",Residential,"95,000 ",Costa Rica,point2homes
l_159028668,,,,,Residential,"221,800 ",Costa Rica,point2homes
l_157291819,5 Beds,5 Baths,0.283 ac Lot Size,"('5,381.96 Sqft', ' sqft')",Residential,"2,450,000  400",Costa Rica,point2homes
l_160217765,2 Beds,1 Bath,,"('1,033 Sqft', ' sqft')",Residential,"325,000 ",Costa Rica,point2homes
l_154738978,4 Beds,3 Baths,,"('5,812.51 Sqft', ' sqft')",Residential,"998,000 ",Costa Rica,point2homes
l_156772816,5 Beds,4 Baths,0.082 ac Lot Size,"('2,152.78 Sqft', ' sqft')",Residential,"485,000 ",Costa Rica,point2homes
l_158523428,3 Beds,2 Baths,0.812 ac Lot Size,"('1,765.28 Sqft', ' sqft')",Residential,"345,000 ",Costa Rica,point2homes
l_153853457,,,35 ac Lot Size,,Residential,"2,500,000 ",Costa Rica,point2homes
l_160447546,,,2.965 ac Lot Size,,Residential,"240,000 ",Costa Rica,point2homes
l_152710165,,,0.082 ac Lot Size,,Residential,"349,000 ",Costa Rica,point2homes
l_152710165,,,0.082 ac Lot Size,,Residential,"349,000 ",Costa Rica,point2homes
l_155364863,4 Beds,3 Baths,,"('7,265.64 Sqft', ' sqft')",Residential,"1,800,000 ",Costa Rica,point2homes
l_155926247,4 Beds,3 Baths,0.121 ac Lot Size,"('4,100 Sqft', ' sqft')",Residential,"829,000 ",Costa Rica,point2homes
l_127218055,6 Beds,5 Baths,,"('5,500 Sqft', ' sqft')",Residential,"3,750,000 ",Costa Rica,point2homes
l_130307853,7 Beds,5 Baths,0.773 ac Lot Size,"('8,611.13 Sqft', ' sqft')",Residential,"387,000 ",Costa Rica,point2homes
l_157180498,6 Beds,4 Baths,,"('3,767 Sqft', ' sqft')",Residential,"550,000 ",Costa Rica,point2homes
l_154972958,2 Beds,2 Baths,1.282 ac Lot Size,"('3,229.17 Sqft', ' sqft')",Residential,"1,320,000 ",Costa Rica,point2homes
l_152773400,4 Beds,4 Baths,498 ac Lot Size,"('1,937.5 Sqft', ' sqft')",Residential,"525,000 ",Costa Rica,point2homes
l_156109820,5 Beds,4 Baths,0.741 ac Lot Size,"('3,500 Sqft', ' sqft')",Residential,"788,000 ",Costa Rica,point2homes
l_159467247,,,0.574 ac Lot Size,,Lots and Land,"299,990 ",Costa Rica,point2homes
l_122992464,3 Beds,3 Baths,2.471 ac Lot Size,"('5,381.96 Sqft', ' sqft')",Residential,"1,100,000 ",Costa Rica,point2homes
l_159856135,4 Beds,4 Baths,14.579 ac Lot Size,"('8,395.85 Sqft', ' sqft')",Residential,"1,995,000 ",Costa Rica,point2homes
l_158302134,2 Beds,2 Baths,,"('1,280 Sqft', ' sqft')",Residential,"359,000 ",Costa Rica,point2homes
l_159016369,,,1.994 ac Lot Size,,Lots and Land,"899,000 ",Costa Rica,point2homes
l_152770466,,,1.236 ac Lot Size,,Lots and Land,"749,000 ",Costa Rica,point2homes
l_156524961,6 Beds,3 Baths,1.738 ac Lot Size,"('3,659.73 Sqft', ' sqft')",Residential,"492,000 ",Costa Rica,point2homes
l_156470257,2 Beds,2 Baths,0.021 ac Lot Size,"('936.46 Sqft', ' sqft')",Residential,"178,000 ",Costa Rica,point2homes
l_160649900,3 Beds,3 Baths,,"('2,678 Sqft', ' sqft')",Condominium,"1,100,000 ",Costa Rica,point2homes
l_154574758,4 Beds,4 Baths,0.159 ac Lot Size,"('5,747.93 Sqft', ' sqft')",Condominium,"840,000 ",Costa Rica,point2homes
l_160148815,3 Beds,2 Baths,0.443 ac Lot Size,"('1,076.39 Sqft', ' sqft')",Residential,"228,000 ",Costa Rica,point2homes
l_160433290,2 Beds,2 Baths,,"('678 Sqft', ' sqft')",Residential,"255,000 ",Costa Rica,point2homes
l_139999269,3 Beds,3 Baths,,"('2,300 Sqft', ' sqft')",Residential,"589,000 ",Costa Rica,point2homes
l_157721092,3 Beds,3 Baths,,"('2,100 Sqft', ' sqft')",Residential,"709,000 ",Costa Rica,point2homes
l_159079873,2 Beds,2 Baths,,"('16,405 Sqft', ' sqft')",Residential,"450,000 ",Costa Rica,point2homes
l_139999269,3 Beds,3 Baths,,"('2,300 Sqft', ' sqft')",Residential,"589,000 ",Costa Rica,point2homes
l_157721092,3 Beds,3 Baths,,"('2,100 Sqft', ' sqft')",Residential,"709,000 ",Costa Rica,point2homes
l_159079873,2 Beds,2 Baths,,"('16,405 Sqft', ' sqft')",Residential,"450,000 ",Costa Rica,point2homes
l_157280794,3 Beds,3 Baths,,"('2,265 Sqft', ' sqft')",Condominium,"550,000  125",Costa Rica,point2homes
l_159854390,3 Beds,3 Baths,,"('1,679.17 Sqft', ' sqft')",Residential,"889,000 ",Costa Rica,point2homes
l_160617313,5 Beds,4 Baths,,"('6,000 Sqft', ' sqft')",Residential,"3,659,000 ",Costa Rica,point2homes
l_158292839,3 Beds,2 Baths,0.118 ac Lot Size,"('1,240 Sqft', ' sqft')",Residential,"499,000 ",Costa Rica,point2homes
l_154973475,2 Beds,1 Bath,0.04 ac Lot Size,"('1,506.95 Sqft', ' sqft')",Residential,"118,000 ",Costa Rica,point2homes
l_147394427,3 Beds,3 Baths,,"('2,832 Sqft', ' sqft')",Condominium,"1,700,000  400",Costa Rica,point2homes
l_138034308,9 Beds,8 Baths,1.78 ac Lot Size,,Residential,"2,600,000 ",Costa Rica,point2homes
l_140435326,,,75.861 ac Lot Size,,Farm and Ranch,"695,000 ",Costa Rica,point2homes
l_154738991,6 Beds,6 Baths,,"('4,036.47 Sqft', ' sqft')",Residential,"1,690,000  260",Costa Rica,point2homes
l_144308044,,,12.602 ac Lot Size,,Farm and Ranch,"1,065,000 ",Costa Rica,point2homes
l_139600754,5 Beds,3 Baths,3.8 ac Lot Size,"('3,600 Sqft', ' sqft')",Residential,"1,500,000 ",Costa Rica,point2homes
l_160217761,2 Beds,1 Bath,,"('1,340 Sqft', ' sqft')",Residential,"269,000 ",Costa Rica,point2homes
l_154881295,3 Beds,3 Baths,,"('4,843.76 Sqft', ' sqft')",Residential,"675,000 ",Costa Rica,point2homes
l_157312227,3 Beds,3 Baths,0.191 ac Lot Size,"('4,144.11 Sqft', ' sqft')",Residential,"1,050,000  225",Costa Rica,point2homes
l_160889729,,,0.861 ac Lot Size,,Residential,"1,300,000 ",Costa Rica,point2homes
l_151586942,3 Beds,2 Baths,,"('1,635 Sqft', ' sqft')",Condominium,"379,000 ",Costa Rica,point2homes
l_141945722,,,7.66 ac Lot Size,,Lots and Land,"1,325,000  175",Costa Rica,point2homes
l_159316229,4 Beds,4 Baths,12.407 ac Lot Size,,Residential,"899,000 ",Costa Rica,point2homes
l_141152571,2 Beds,2 Baths,,"('1,129 Sqft', ' sqft')",Condominium,"370,000 ",Costa Rica,point2homes
l_143000144,4 Beds,2 Baths,,"('3,982.68 Sqft', ' sqft')",Residential,"650,000 ",Costa Rica,point2homes
l_160079408,3 Beds,3 Baths,,"('2,798.62 Sqft', ' sqft')",Residential,"1,200,000 ",Costa Rica,point2homes
l_158533232,6 Beds,6 Baths,0.53 ac Lot Size,"('7,696 Sqft', ' sqft')",Residential,"2,300,000 ",Costa Rica,point2homes
l_159660047,3 Beds,2 Baths,0.93 ac Lot Size,"('1,614.59 Sqft', ' sqft')",Residential,"398,000 ",Costa Rica,point2homes
l_155077504,2 Beds,2 Baths,0.133 ac Lot Size,"('1,000 Sqft', ' sqft')",Residential,"449,000 ",Costa Rica,point2homes
l_160012159,2 Beds,2 Baths,,"('904.16 Sqft', ' sqft')",Condominium,"398,000 ",Costa Rica,point2homes
l_112456607,2 Beds,2 Baths,,,Residential,"369,000  80",Costa Rica,point2homes
l_158225883,8 Beds,9 Baths,,"('7,000 Sqft', ' sqft')",Residential,"2,200,000 ",Costa Rica,point2homes
l_133968071,,,1.236 ac Lot Size,,Lots and Land,"135,000 ",Costa Rica,point2homes
l_143021769,3 Beds,4 Baths,0.152 ac Lot Size,"('6,609.04 Sqft', ' sqft')",Condominium,"4,295,000 ",Costa Rica,point2homes
l_156214033,8 Beds,7 Baths,1.35 ac Lot Size,,Residential,"995,000  205",Costa Rica,point2homes
l_153383491,6 Beds,6 Baths,681.492 ac Lot Size,"('3,229.17 Sqft', ' sqft')",Farm and Ranch,"2,950,000 ",Costa Rica,point2homes
l_114213514,3 Beds,3 Baths,,"('1,485 Sqft', ' sqft')",Condominium,"474,663 ",Costa Rica,point2homes
l_158716175,2 Beds,2 Baths,0.035 ac Lot Size,"('1,528.48 Sqft', ' sqft')",Residential,"315,000 ",Costa Rica,point2homes
l_142193000,3 Beds,2 Baths,0.232 ac Lot Size,"('4,197.93 Sqft', ' sqft')",Residential,"899,000 ",Costa Rica,point2homes
l_141934330,3 Beds,2 Baths,0.315 ac Lot Size,"('1,603 Sqft', ' sqft')",Residential,"325,000 ",Costa Rica,point2homes
l_118860441,,,18.145 ac Lot Size,,Lots and Land,"525,000 ",Costa Rica,point2homes
l_153892463,9 Beds,7 Baths,574.084 ac Lot Size,"('25,833.38 Sqft', ' sqft')",Residential,"6,000,000 ",Costa Rica,point2homes
l_159420562,3 Beds,2 Baths,1.762 ac Lot Size,"('1,678 Sqft', ' sqft')",Residential,"569,000 ",Costa Rica,point2homes
l_155915247,3 Beds,2 Baths,,"('2,300 Sqft', ' sqft')",Residential,"495,000 ",Costa Rica,point2homes
l_161256084,6 Beds,4 Baths,0.291 ac Lot Size,"('3,336 Sqft', ' sqft')",Residential,"425,000 ",Costa Rica,point2homes
l_161133154,,,1 ac Lot Size,"('6,458.35 Sqft', ' sqft')",Residential,"975,000 ",Costa Rica,point2homes
l_159219692,4 Beds,4 Baths,0.103 ac Lot Size,"('4,472.19 Sqft', ' sqft')",Residential,"1,195,000 ",Costa Rica,point2homes
l_158963252,2 Beds,2 Baths,,"('1,127 Sqft', ' sqft')",Condominium,"610,000 ",Costa Rica,point2homes
l_157618107,4 Beds,4 Baths,0.259 ac Lot Size,"('6,458.35 Sqft', ' sqft')",Condominium,"1,300,000 ",Costa Rica,point2homes
l_159633021,3 Beds,3 Baths,,"('1,506 Sqft', ' sqft')",Residential,"271,200 ",Costa Rica,point2homes
l_160867626,7 Beds,8 Baths,2.142 ac Lot Size,"('3,336.81 Sqft', ' sqft')",Residential,"899,990 ",Costa Rica,point2homes
l_158225920,4 Beds,3 Baths,0.376 ac Lot Size,"('290 Sqft', ' sqft')",Residential,"440,000  60",Costa Rica,point2homes
l_154308944,4 Beds,4 Baths,0.639 ac Lot Size,,Residential,"1,750,000 ",Costa Rica,point2homes
l_154973462,4 Beds,3 Baths,,"('2,604.87 Sqft', ' sqft')",Residential,"3,300,000 ",Costa Rica,point2homes
l_157293328,2 Beds,2 Baths,,"('785.77 Sqft', ' sqft')",Residential,"255,000 ",Costa Rica,point2homes
l_158298907,3 Beds,3 Baths,7.174 ac Lot Size,"('3,282.99 Sqft', ' sqft')",Residential,"410,000 ",Costa Rica,point2homes
l_154131770,12 Beds,10 Baths,0.815 ac Lot Size,"('4,843.76 Sqft', ' sqft')",Residential,"935,000 ",Costa Rica,point2homes
l_155850856,3 Beds,3 Baths,0.116 ac Lot Size,"('1,044 Sqft', ' sqft')",Residential,"570,000 ",Costa Rica,point2homes
l_154077791,6 Beds,6 Baths,0.621 ac Lot Size,"('7,534.74 Sqft', ' sqft')",Residential,"1,750,000  245",Costa Rica,point2homes
l_143936677,3 Beds,4 Baths,,"('6,243.07 Sqft', ' sqft')",Residential,"1,590,000 ",Costa Rica,point2homes
l_158180775,3 Beds,2 Baths,0.078 ac Lot Size,"('1,829.86 Sqft', ' sqft')",Residential,"295,000 ",Costa Rica,point2homes
l_147037942,4 Beds,4 Baths,,"('3,500 Sqft', ' sqft')",Residential,"1,250,000 ",Costa Rica,point2homes
l_137206313,4 Beds,4 Baths,,"('4,714.59 Sqft', ' sqft')",Residential,"1,075,000 ",Costa Rica,point2homes
l_145110960,3 Beds,2 Baths,1.61 ac Lot Size,"('2,000 Sqft', ' sqft')",Residential,"589,000 ",Costa Rica,point2homes
l_158850477,,,0.067 ac Lot Size,,Residential,"70,000 ",Costa Rica,point2homes
l_152747524,,,1.532 ac Lot Size,,Residential,"6,300,000 ",Costa Rica,point2homes
l_160756552,4 Beds,4 Baths,,"('3,000 Sqft', ' sqft')",Condominium,"1,150,000 ",Costa Rica,point2homes
l_159660080,4 Beds,2 Baths,1.727 ac Lot Size,"('3,465.98 Sqft', ' sqft')",Residential,"557,000  100",Costa Rica,point2homes
l_152767710,3 Beds,2 Baths,,"('2,475.7 Sqft', ' sqft')",Residential,"255,000 ",Costa Rica,point2homes
l_159896216,5 Beds,5 Baths,0.111 ac Lot Size,"('4,768.39 Sqft', ' sqft')",Residential,"3,650,000 ",Costa Rica,point2homes
l_156026869,2 Beds,2 Baths,0.063 ac Lot Size,"('1,184 Sqft', ' sqft')",Residential,"225,000 ",Costa Rica,point2homes
l_159467301,,,0.24 ac Lot Size,,Lots and Land,"105,500 ",Costa Rica,point2homes
l_157286315,3 Beds,3 Baths,0.111 ac Lot Size,"('2,529.52 Sqft', ' sqft')",Residential,"439,000 ",Costa Rica,point2homes
l_143525532,,,40.492 ac Lot Size,"('1,763,828.12 Sqft', ' sqft')",Residential,"491,595 ",Costa Rica,point2homes
l_139702667,3 Beds,2 Baths,0.154 ac Lot Size,"('1,614.59 Sqft', ' sqft')",Residential,"350,000 ",Costa Rica,point2homes
l_155934335,6 Beds,6 Baths,0.52 ac Lot Size,"('7,696 Sqft', ' sqft')",Residential,"2,300,000 ",Costa Rica,point2homes
l_158302719,,,4.325 ac Lot Size,,Lots and Land,"457,000 ",Costa Rica,point2homes
l_143940562,3 Beds,3 Baths,1.995 ac Lot Size,"('2,152.78 Sqft', ' sqft')",Residential,"695,000 ",Costa Rica,point2homes
l_161174447,1 Bed,1 Bath,,"('305.05 Sqft', ' sqft')",Residential,"134,000 ",Costa Rica,point2homes
l_154740123,5 Beds,4 Baths,,"('5,360.43 Sqft', ' sqft')",Residential,"1,288,000 ",Costa Rica,point2homes
l_155550299,3 Beds,3 Baths,0.07 ac Lot Size,"('2,378.82 Sqft', ' sqft')",Residential,"499,000 ",Costa Rica,point2homes
l_159465952,2 Beds,1 Bath,,"('1,130 Sqft', ' sqft')",Residential,"339,900 ",Costa Rica,point2homes
l_145104757,4 Beds,4 Baths,1.26 ac Lot Size,"('6,210.78 Sqft', ' sqft')",Residential,"2,950,000 ",Costa Rica,point2homes
l_158916315,4 Beds,3 Baths,,"('3,132 Sqft', ' sqft')",Condominium,"1,300,000 ",Costa Rica,point2homes
l_160260892,2 Beds,2 Baths,,"('1,200 Sqft', ' sqft')",Residential,"415,000 ",Costa Rica,point2homes
l_142874485,6 Beds,6 Baths,,"('5,000 Sqft', ' sqft')",Residential,"1,550,000 ",Costa Rica,point2homes
l_159079571,3 Beds,2 Baths,1.5 ac Lot Size,,Residential,"697,000 ",Costa Rica,point2homes
l_156524933,3 Beds,2 Baths,0.128 ac Lot Size,"('2,152.78 Sqft', ' sqft')",Residential,"395,000 ",Costa Rica,point2homes
l_159467233,,,1.754 ac Lot Size,"('3,121.53 Sqft', ' sqft')",Residential,"775,000 ",Costa Rica,point2homes
l_159947893,2 Beds,2 Baths,,"('3,131 Sqft', ' sqft')",Residential,"779,000 ",Costa Rica,point2homes
l_158717867,2 Beds,2 Baths,,"('764 Sqft', ' sqft')",Residential,0.000000 ,Costa Rica,point2homes
l_126570649,2 Beds,2 Baths,0.303 ac Lot Size,"('2,543.94 Sqft', ' sqft')",Residential,"285,000  55",Costa Rica,point2homes
l_152747526,4 Beds,4 Baths,2.5 ac Lot Size,"('5,500 Sqft', ' sqft')",Residential,"2,799,000 ",Costa Rica,point2homes
l_154405167,10 Beds,8 Baths,0.198 ac Lot Size,"('8,611.13 Sqft', ' sqft')",Residential,"3,600,000 ",Costa Rica,point2homes
l_156968460,4 Beds,3 Baths,0.111 ac Lot Size,"('3,056.95 Sqft', ' sqft')",Residential,"1,250,000 ",Costa Rica,point2homes
l_156969465,2 Beds,2 Baths,,"('1,044.1 Sqft', ' sqft')",Residential,"190,000 ",Costa Rica,point2homes
l_140027728,4 Beds,3 Baths,1.237 ac Lot Size,"('2,497.23 Sqft', ' sqft')",Residential,"450,000  65",Costa Rica,point2homes
l_159467228,,,1.236 ac Lot Size,,Lots and Land,"249,990 ",Costa Rica,point2homes
l_160447546,,,2.965 ac Lot Size,,Residential,"240,000 ",Costa Rica,point2homes
l_160653746,,,0.55 ac Lot Size,,Residential,"295,000 ",Costa Rica,point2homes
l_136946301,6 Beds,8 Baths,,"('14,563.57 Sqft', ' sqft')",Residential,"4,350,000 ",Costa Rica,point2homes
l_159911079,3 Beds,3 Baths,1.73 ac Lot Size,"('165 Sqft', ' sqft')",Residential,"535,000 ",Costa Rica,point2homes
l_160371461,8 Beds,9 Baths,1.73 ac Lot Size,"('6,619.8 Sqft', ' sqft')",Residential,"2,400,000 ",Costa Rica,point2homes
l_160433290,2 Beds,2 Baths,,"('678 Sqft', ' sqft')",Residential,"255,000 ",Costa Rica,point2homes
l_160617562,4 Beds,3 Baths,0.23 ac Lot Size,"('2,927.78 Sqft', ' sqft')",Residential,"495,000 ",Costa Rica,point2homes
l_159856110,3 Beds,2 Baths,0.058 ac Lot Size,"('3,627.44 Sqft', ' sqft')",Condominium,"355,000 ",Costa Rica,point2homes
l_160453843,2 Beds,1 Bath,,"('1,743.75 Sqft', ' sqft')",Residential,"280,000 ",Costa Rica,point2homes
l_161133334,6 Beds,4 Baths,0.124 ac Lot Size,"('1,442 Sqft', ' sqft')",Residential,"475,000 ",Costa Rica,point2homes
l_155789962,4 Beds,4 Baths,0.74 ac Lot Size,"('6,458.35 Sqft', ' sqft')",Residential,"750,000 ",Costa Rica,point2homes
l_154353267,2 Beds,2 Baths,,"('1,528.47 Sqft', ' sqft')",Condominium,"355,000 ",Costa Rica,point2homes
l_156066774,4 Beds,4 Baths,0.261 ac Lot Size,"('3,198 Sqft', ' sqft')",Residential,"2,500,000 ",Costa Rica,point2homes
l_154415924,4 Beds,4 Baths,0.074 ac Lot Size,"('3,229.17 Sqft', ' sqft')",Residential,"2,800,000 ",Costa Rica,point2homes
l_156835570,4 Beds,2 Baths,0.156 ac Lot Size,"('2,701.74 Sqft', ' sqft')",Residential,"539,900 ",Costa Rica,point2homes
l_158576023,3 Beds,4 Baths,,"('2,476 Sqft', ' sqft')",Residential,"495,000 ",Costa Rica,point2homes
l_128333408,7 Beds,8 Baths,,"('7,000 Sqft', ' sqft')",Residential,"3,300,000  400",Costa Rica,point2homes
l_157675812,2 Beds,2 Baths,,"('2,583.34 Sqft', ' sqft')",Residential,"355,000 ",Costa Rica,point2homes
l_160434331,4 Beds,4 Baths,0.137 ac Lot Size,"('4,000 Sqft', ' sqft')",Residential,"799,000 ",Costa Rica,point2homes
l_137200924,4 Beds,4 Baths,,"('5,597.23 Sqft', ' sqft')",Residential,"1,150,000 ",Costa Rica,point2homes
l_153027211,,,,,Residential,"159,000 ",Costa Rica,point2homes
l_157163779,3 Beds,3 Baths,,"('2,228.13 Sqft', ' sqft')",Residential,"1,050,000 ",Costa Rica,point2homes
l_158719566,3 Beds,2 Baths,,,Residential,"829,000 ",Costa Rica,point2homes
l_158576035,2 Beds,2 Baths,,"('710 Sqft', ' sqft')",Residential,"245,000 ",Costa Rica,point2homes
l_157295911,3 Beds,2 Baths,0.057 ac Lot Size,"('2,206.6 Sqft', ' sqft')",Residential,"199,500 ",Costa Rica,point2homes
l_136278789,4 Beds,4 Baths,0.422 ac Lot Size,"('4,004 Sqft', ' sqft')",Residential,"835,000 ",Costa Rica,point2homes
