Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country,Source
120085630362,3,2,,"1,162.51 sq ft",House," 520,000",Nicaragua,realtor.com
120085588204,3,2,,"1,162.51 sq ft",Commercial," 329,000",Nicaragua,realtor.com
120085485516,3,2,,"1,162.51 sq ft",Land," 99,600",Nicaragua,realtor.com
120085167115,3,2,,"1,162.51 sq ft",House," 460,000",Nicaragua,realtor.com
120085167086,3,2,,"1,162.51 sq ft",House," 435,000",Nicaragua,realtor.com
120085166977,3,2,,"1,162.51 sq ft",House," 200,000",Nicaragua,realtor.com
120085015019,3,2,,"1,162.51 sq ft",House," 425,000",Nicaragua,realtor.com
120084566479,3,2,,"1,162.51 sq ft",Land," 49,000",Nicaragua,realtor.com
120083436173,3,2,,"1,162.51 sq ft",Industrial/Warehouse," 79,000",Nicaragua,realtor.com
120083301017,3,2,,"1,162.51 sq ft",House," 254,600",Nicaragua,realtor.com
120082113847,3,2,,"1,162.51 sq ft",House," 260,000",Nicaragua,realtor.com
120080652005,3,2,,"1,162.51 sq ft",Commercial," 347,600",Nicaragua,realtor.com
120079080160,3,2,,"1,162.51 sq ft",Land," 70,000",Nicaragua,realtor.com
120079023290,3,2,,"1,162.51 sq ft",House," 330,000",Nicaragua,realtor.com
120078931028,3,2,,"1,162.51 sq ft",Land," 169,800",Nicaragua,realtor.com
120077918240,3,2,,"1,162.51 sq ft",House," 159,000",Nicaragua,realtor.com
120077044936,3,2,,"1,162.51 sq ft",Apartment," 440,000",Nicaragua,realtor.com
120076592335,3,2,,"1,162.51 sq ft",Industrial/Warehouse," 695,000",Nicaragua,realtor.com
